timestamp,x,y,z,smvs
16.632,13.1580505442319,2.54381080937413,0.004867338692646,0
16.732,13.2434617694659,2.58151524504701,0.032356611499345,0
16.833,13.3274447323676,2.63636552045609,0.004616027570412,0
16.933,13.4956245336944,2.73323685430355,0.007063952983847,0
17.033,13.5814953061637,2.78459328976612,0.021623290403959,0
17.133,13.5804006104439,2.78512284079134,0.024549797333684,0
17.233,13.6356408836433,2.853088818785,0.013788556440524,0
17.333,13.7051409387501,2.91443172533451,0.009191687148367,0
17.434,13.7802824616448,2.96573854984823,0.008118502179895,0
17.534,13.8476496507547,3.02779129675745,0.000491697994198,0
17.634,13.9179541663577,3.09120213347648,0.010701301930582,0
17.734,13.9802293608403,3.15635681517697,0.020269170804943,0
17.834,14.0448327190668,3.22710860437353,0.004348378110633,0
17.935,14.1189419562379,3.30818046961911,0.006020426108522,0
18.035,14.1782754246485,3.36045022711501,0.015559822962592,0
18.135,14.2415337602576,3.43010670278533,0.004725245095336,0
18.235,14.3028558756706,3.52301547238579,-0.010124818765788,0
18.335,14.3586758337933,3.57713676043059,-0.002521698539614,0
18.436,14.4160265292555,3.66094618886397,-0.024499060454957,0
18.536,14.4667815433778,3.71298738126728,-0.02050177805034,0
18.636,14.5281486414899,3.80503379136182,-0.018328241335892,0
18.736,14.5739230981192,3.88456290110063,-0.016087121988296,0
18.836,14.6234733126904,3.95303260479841,0.008394041850814,0
18.937,14.6788762852201,4.04123715212733,-0.010161791751969,0
19.037,14.7194173554794,4.12600657547646,-0.020440661121615,0
19.137,14.7696535149506,4.28500504921909,-0.015279294331105,0
19.239,14.78156403179,4.30507454799027,-0.019015627039905,0
19.337,14.8354453380953,4.40126592650745,-0.048857914878403,0
19.438,14.8737431941185,4.45955568424773,-0.06599316205177,0
19.538,14.9403459070611,4.61134602536002,-0.057721096198173,0
19.638,14.9573975276305,4.67130750749668,-0.094422562661746,0
19.738,14.9693983916445,4.75600560935625,-0.106492375286956,0
19.839,14.9815665075497,4.86202156913069,-0.117795921041744,0
19.939,15.0028126056891,4.9216000141471,-0.13203743034915,0
20.039,15.0339698605589,4.96694118371166,-0.137519164497523,0
20.139,15.0432603732945,5.04982495859042,-0.096699098017588,0
20.242,15.0574128681668,5.1487473840033,-0.079700486061449,0
20.339,15.0690139216151,5.21433326356764,-0.073683577281701,0
20.44,15.0748908773857,5.30677383114167,-0.049933359889031,0
20.54,15.0718993688355,5.4358387763145,-0.053540538196581,0
20.64,15.0723378777876,5.47151864244564,-0.039302363310101,0
20.74,15.0628026368032,5.63621791402885,-0.055500520955673,0
20.84,15.0640336903307,5.72410427212297,-0.044507906473469,0
20.941,15.0637256057729,5.72715240369832,-0.041191032036481,0
21.041,15.0557231691503,5.87643892001015,-0.031205348293682,0
21.141,15.0584795298235,5.95474637438128,-0.022998036971728,0
21.241,15.0523130806019,6.06649152859052,-0.029551215757283,0
21.341,15.0409516357352,6.179036474774,-0.013498117569657,0
21.442,15.037874247278,6.2668265540354,-0.013878932804457,0
21.542,15.0295805140934,6.37245649982618,-0.012306377403264,0
21.643,15.0308638982783,6.48151021879811,-0.004013857155829,0
21.742,15.0250975684525,6.58799440316293,0.007123899129835,0
21.842,15.0144638906292,6.69700803014675,0.017193959891594,0
21.943,15.0079914932053,6.79395146272516,0.035942103198855,0
22.043,15.0017034242289,6.90374454014657,0.033306394644238,0
22.143,14.9907343180283,7.02141680766557,0.044447659362851,0
22.244,14.98682023666,7.14555865461574,0.059465524980545,0
22.343,14.9815795462748,7.25538266205307,0.063259656274147,0
22.444,14.9755054131576,7.37262969456885,0.078600568923014,0
22.544,14.9680154916464,7.58320451569533,0.101458274989544,0
22.644,14.9682067271821,7.58494957597307,0.101524522059608,0
22.744,14.9645480955825,7.68343539613613,0.101508990363605,0
22.844,14.9550989135336,7.79433750262073,0.106706595719362,0
22.945,14.9453583407753,7.8888911105457,0.092293938284421,0
23.047,14.9172590492446,8.09147793035515,0.092549862486905,0
23.145,14.9281583823657,8.04330017301287,0.093965895123686,0
23.245,14.8855263477828,8.27080006137476,0.103036581454024,0
23.345,14.9121066096653,8.21478204592587,0.114860495740869,0
23.446,14.8712223801749,8.48190170579421,0.119042627314674,0
23.546,14.8721154823402,8.49054591961244,0.1186466909082,0
23.646,14.8589490317949,8.61409902725374,0.11517870789036,0
23.746,14.8206854064525,8.83144548704828,0.120507296776476,0
23.846,14.8387322625074,8.78175832010827,0.116819894108951,0
23.947,14.8218435828591,8.91865770875479,0.133861029348759,0
24.047,14.7964680468058,9.1362122027086,0.137268183703348,0
24.147,14.7898975405671,9.24598532283284,0.154343093836952,0
24.247,14.7814802082538,9.3630120484944,0.164380754604084,0
24.347,14.7758849524309,9.4814265079495,0.165798108316042,0
24.45,14.7762389912825,9.48106181971294,0.164281529411957,0
24.548,14.7650054995957,9.61780863014639,0.175328294674875,0
24.648,14.7632846000363,9.69565850364765,0.150990531747348,0
24.748,14.7509782053149,9.91460337459718,0.153565681542051,0
24.848,14.7504802278234,9.91584314617888,0.154902451692666,0
24.948,14.7352708444406,10.0387078382664,0.150425864245051,0
25.049,14.7404495162174,10.1063009290523,0.149415048202895,0
25.149,14.7151484944586,10.2358693749124,0.167855633971006,0
25.249,14.7078556142126,10.331519270803,0.165464143161376,0
25.349,14.6906410410422,10.4372321028976,0.152527625518457,0
25.449,14.6877321186509,10.5388368331744,0.15898368167022,0
25.55,14.6710506802501,10.6488576113813,0.164142420156987,0
25.65,14.6599244389836,10.7606246303305,0.163107860186362,0
25.75,14.6489735934186,10.8597965331496,0.167382280645604,0
25.85,14.6371163456298,10.9745054667422,0.160424575112887,0
25.95,14.6231584056535,11.0753643725536,0.156995694212268,0
26.051,14.6166780124098,11.1793083471127,0.156382238199579,0
26.151,14.6039422744937,11.2757628798176,0.153908194812536,0
26.251,14.596011471771,11.3791496277189,0.151283339975694,0
26.351,14.5838827086875,11.486872417897,0.150029510896113,0
26.451,14.5791215529826,11.5848638059042,0.159022852882988,0
26.552,14.5627434320359,11.797790612186,0.160769444791327,0
26.652,14.5631880732619,11.7982318543918,0.160666619158957,0
26.753,14.5525921682239,11.9021880414175,0.151982538083066,0
26.852,14.535683234923,12.0132291039793,0.152432746765741,0
26.952,14.5187045898028,12.2220749434751,0.159973464110486,0
27.053,14.5187195013454,12.2211619583256,0.161544136808699,0
27.153,14.5034618550229,12.3153358657435,0.153930078241332,0
27.253,14.4899337579465,12.4161022138977,0.163155568166878,0
27.353,14.4719912311994,12.5353057954846,0.152327269261528,0
27.457,14.4692465134154,12.6322559160274,0.157588870615727,0
27.555,14.4632717842123,12.7355215822545,0.159468608390762,0
27.654,14.4516910565342,12.8393860444496,0.156790856541299,0
27.754,14.4482787578373,12.9364707901278,0.159737249146438,0
27.854,14.4095857966194,13.1752642564958,0.142988999268333,0
27.954,14.4127878302613,13.1177015826921,0.159942033369556,0
28.055,14.3966899161888,13.3384038003491,0.157807020363939,0
28.155,14.3992966156738,13.3428989690593,0.157574352611601,0
28.255,14.3922605833855,13.458066736381,0.163961852854457,0
28.356,14.3682734827831,13.6799504553248,0.158765484973807,0
28.455,14.3642054090437,13.7601567941837,0.170024868177515,0
28.556,14.3535770082806,13.8561175248383,0.17409763256216,0
28.656,14.3400312833968,13.9679744230162,0.173778317029453,0
28.756,14.3391522111931,13.9713753709316,0.173028574291339,0
28.856,14.3252970872145,14.0793018640198,0.168909370865904,0
28.956,14.3095825063906,14.1923635378911,0.174923678562183,0
29.057,14.3142069061758,14.2931178405524,0.176579228273288,0
29.159,14.2989328715505,14.3889385803649,0.168821142194005,0
29.257,14.2899098804464,14.4913149104116,0.174637257766836,0
29.357,14.2826722817789,14.5894403562196,0.17961446672514,0
29.457,14.2732538410212,14.6903258747878,0.185677028948543,0
29.558,14.2410990345451,14.9009740904221,0.1857496052735,0
29.658,14.2419851398356,14.9017087400032,0.185726314343044,0
29.758,14.2391121698712,15.0115780009654,0.188610573245414,0
29.858,14.2362537758123,15.1185031012718,0.191974810799515,0
29.958,14.2235484540017,15.2283660399415,0.193673715615583,0
30.059,14.2077289217595,15.424429697344,0.201271187922804,0
30.159,14.2116510610167,15.4213584349569,0.200146882519635,0
30.259,14.2085893159682,15.5317376296204,0.202649546143226,0
30.359,14.2000767466164,15.6269049259881,0.195911386024806,0
30.459,14.1899287176327,15.7326732702586,0.202807999974003,0
30.559,14.1789268475551,15.8372512310931,0.207305945939073,0
30.66,14.1738451864049,15.9486703097904,0.211002713688527,0
30.76,14.1658346382237,16.0478180850803,0.218482514038576,0
30.86,14.1510955677198,16.1535450648181,0.216564657094252,0
30.96,14.1424967460995,16.2476957991952,0.221904254457565,0
31.061,14.1345653429918,16.3490409592287,0.225440179547479,0
31.161,14.1216959041507,16.4572542432042,0.227350924759577,0
31.261,14.1073179123673,16.5539754630473,0.228588873207401,0
31.361,14.0923156932787,16.6555398471616,0.228396569280606,0
31.461,14.0876629504341,16.7591365276722,0.235500721481006,0
31.562,14.0821686878007,16.8686464436035,0.236011822073494,0
31.662,14.0718546203756,16.9775666437861,0.237736608283257,0
31.762,14.069496914692,17.0740517112526,0.246672887041083,0
31.862,14.0543235096209,17.1805892996168,0.246502546984926,0
31.962,14.0456253250564,17.2816689801664,0.252677514008674,0
32.063,14.0255442835452,17.3847872290546,0.256130412973326,0
32.163,14.0061834627593,17.5852914998752,0.269056383515398,0
32.263,14.0098121716587,17.5858708861961,0.269349758000923,0
32.363,14.0017277327942,17.7006703059467,0.275203272815309,0
32.463,13.9839650833568,17.8042992504503,0.282528530489768,0
32.563,13.9812406885592,17.9133237704897,0.283449608051427,0
32.664,13.973714933941,18.0291999947611,0.294723306052431,0
32.764,13.9565908095852,18.2298536503514,0.294153962748407,0
32.864,13.9574665303605,18.2274720421717,0.290403032997765,0
32.964,13.9545260481928,18.3373845821754,0.288651485502954,0
33.064,13.9471431393857,18.4284120548768,0.287683460074966,0
33.165,13.9368848695894,18.5318944631706,0.289170246074577,0
33.265,13.9319906925998,18.6367485457979,0.294265595252104,0
33.365,13.9283469963827,18.7295990113253,0.294524858193204,0
33.465,13.9163351735417,18.9354194230492,0.292925050088553,0
33.565,13.9079635107847,19.0400722774566,0.298218038690482,0
33.666,13.9039208305008,19.0415111415957,0.297631442061128,0
33.766,13.8905070672037,19.1378958194743,0.306949724227016,0
33.866,13.8900063330105,19.2923956845599,0.32594814813281,0
33.966,13.8892468858036,19.2870843485754,0.326375122208355,0
34.066,13.8595345348116,19.367818356507,0.323663663413202,0
34.167,13.8231399757725,19.4511108532307,0.322832999829149,0
34.267,13.7909902685074,19.5310960060581,0.31782376589614,0
34.367,13.7274064599972,19.6773204888822,0.322072674427917,0
34.467,13.7323413192471,19.6755205814553,0.322254938333324,0
34.567,13.7127740819043,19.764069255922,0.32563864025892,0
34.668,13.6521086547868,19.9492170959339,0.329350636522535,0
34.768,13.6568229557134,19.9524752812616,0.327776986709482,0
34.868,13.6387221079732,20.0551846037733,0.327864422120842,0
34.968,13.6188511857154,20.1623727674108,0.330344368511306,0
35.069,13.5597609375965,20.3681008849277,0.340381205043914,0
35.169,13.58434032211,20.3248987865207,0.340107483412892,0
35.269,13.5605799937268,20.4518346695265,0.345305697437299,0
35.369,13.5331517373257,20.5681363864977,0.357070249099638,0
35.469,13.5024359347343,20.6773794279931,0.354473860100848,0
35.569,13.4613969734064,20.8010648053389,0.360578033023463,0
35.67,13.4563986494866,20.9028055623224,0.369707403247485,0
35.77,13.3597924872335,21.1086747424909,0.565999011895447,0
35.87,13.2952983439058,21.2152509884364,0.582168453494523,0
35.97,13.3654814793537,21.1661794714233,0.485507878434396,0
36.07,13.3229920222644,21.2933346180106,0.496029018186898,0
36.171,13.3045856053219,21.4089131407646,0.491116888283525,0
36.271,13.2741418051992,21.5111374614474,0.4658885823314,0
36.371,13.2538640658979,21.5974197444188,0.459795451093533,0
36.471,13.2301015510274,21.7353773106324,0.451656403110764,0
36.571,13.2162869735052,21.8296524489316,0.441368453126372,0
36.672,13.1746345838528,21.9717455398518,0.434927916083602,0
36.772,13.1933400100644,22.1549720911675,0.455593628383037,0
36.872,13.2052021801377,22.1450935363977,0.442840787322541,0
36.972,13.1731499341831,22.2495105346064,0.436853726737023,0
37.072,13.15385791957,22.4467021634833,0.433948419909888,0
37.172,13.1552026873035,22.4426922108459,0.433754290215454,0
37.273,13.1194838807181,22.6691418696704,0.428159579768222,0
37.373,13.1119726661544,22.6711402573233,0.425455325208275,0
37.473,13.0860573553573,22.8636847669123,0.412448710643323,0
37.573,13.0861435626583,22.8586156316699,0.412079752399816,0
37.674,13.0630370515172,22.9367955507384,0.421677960775148,0
37.774,13.0625640275299,23.005316937822,0.442397790994864,0
37.874,12.9878087449685,23.170092097089,0.435666508790287,0
37.974,12.9909502818071,23.1721605426684,0.430976508972071,0
38.074,12.9829886303832,23.2753344849304,0.424503736835575,0
38.175,12.9589949445988,23.3764090372278,0.437521392541771,0
38.275,12.9352675361425,23.5693822839163,0.443521776765159,0
38.375,12.9352675361425,23.5693822839163,0.443521776765159,0
38.475,12.9120530883551,23.674376571209,0.459926514172827,0
38.575,12.922227490872,23.7836270934173,0.469457213477939,0
38.675,12.9166362433424,23.8898727398475,0.473578087645309,0
38.776,12.9313769327632,24.011894442862,0.467240839930376,0
38.876,12.9313769327632,24.011894442862,0.467240839930376,0
38.976,12.9467884935078,24.2523176127006,0.477834203192595,0
39.076,12.9467884935078,24.2523176127006,0.477834203192595,0
39.176,12.9442946827835,24.4835938029476,0.462177961551264,0
39.277,12.9342841407442,24.5890702241051,0.458630934754969,0
39.377,12.9199118315374,24.6927926311305,0.457501691385482,0
39.477,12.9199118315374,24.6927926311305,0.457501691385482,0
39.577,12.9234874293758,24.9111192799585,0.45855762452195,0
39.677,12.9302920980677,25.0107036876007,0.450049292065191,0
39.778,12.9450255090603,25.0881710352939,0.446522488880864,0
39.878,12.9397033056071,25.1724291858575,0.410577566282213,0
39.978,12.955054104575,25.25693681616,0.384796305514552,0
40.078,12.9720412015916,25.3393896173853,0.383180537854651,0
40.179,12.9925641308584,25.4310864914196,0.414457025902762,0
40.279,13.0285859604566,25.5267401522383,0.450405823490651,0
40.379,13.047367271708,25.6348544210942,0.465116823749562,0
40.479,13.0863174571453,25.7644457513293,0.489859520410063,0
40.579,13.0863174571453,25.7644457513293,0.489859520410063,0
40.679,13.1513576033206,25.9795772213746,0.53015348804462,0
40.78,13.1885042190854,26.1006283306364,0.589394225107868,0
40.88,13.2209694926553,26.2331558084405,0.648996053489274,0
40.98,13.2555938438827,26.3575876226218,0.673413779546423,0
41.08,13.3134167961642,26.4620603949446,0.691875253015376,0
41.18,13.4003852778084,26.5741320111916,0.735632472926159,0
41.282,13.4578387349737,26.6907789598392,0.682022395166802,0
41.381,13.4956300961079,26.7863581371245,0.637791896226282,0
41.481,13.5246813695359,26.8756062883373,0.594913666701973,0
41.581,13.5227945000848,26.9662395670811,0.544353951102669,0
41.681,13.5530057163879,27.032609319982,0.500787155727824,0
41.782,13.5879133409872,27.1065859429515,0.471668399902696,0
41.882,13.6107633823274,27.1828829732923,0.464408890432637,0
41.982,13.6458590652744,27.2715896811856,0.470034399948437,0
42.084,13.7042022445278,27.3586856484331,0.477666973555746,0
42.182,13.7856594994353,27.4548874225886,0.515721699360509,0
42.283,13.8724276523505,27.5549217074816,0.554586877378293,0
42.383,13.9466993390569,27.6711812153147,0.605313926606092,0
42.483,14.0158877911291,27.7926206363579,0.640474100098097,0
42.583,14.0913668117091,27.8941505695832,0.672466118234529,0
42.683,14.1669437063144,27.998450025404,0.70228629535957,0
42.784,14.2014877328672,28.1075285358008,0.719675654876082,0
42.884,14.2214991699492,28.2066331140028,0.696827642385014,0
42.984,14.2473246211837,28.2954187011424,0.668412182059056,0
43.084,14.2972724571156,28.3596606250467,0.626769587643341,0
43.188,14.3471206421679,28.4497373901762,0.609505202530493,0
43.285,14.4039573968764,28.5343449444583,0.574459277475464,0
43.385,14.4851142966305,28.6305754816704,0.594475562210226,0
43.485,14.5303744690085,28.7151850268462,0.627964842432538,0
43.585,14.5303744690085,28.7151850268462,0.627964842432538,0
43.685,14.6751670202321,28.9193396003642,0.642839685104276,0
43.786,14.7571872939638,29.0207904732643,0.638004618808465,0
43.886,14.8107762453628,29.1253868418973,0.617220272804036,0
43.986,14.8107762453628,29.1253868418973,0.617220272804036,0
44.086,14.9520208278867,29.2948067127246,0.61461268640374,0
44.186,14.9520208278867,29.2948067127246,0.61461268640374,0
44.286,15.0539892844166,29.4904426857028,0.60931850294656,0
44.388,15.143214545242,29.6795019746542,0.670834503496692,0
44.487,15.143214545242,29.6795019746542,0.670834503496692,0
44.587,15.2165244002671,29.7549558067818,0.68382757368504,0
44.687,15.2428713861988,29.813754316997,0.66636780152514,0
44.788,15.2983913371295,29.9181857000406,0.634877768107679,0
44.888,15.3547744083677,30.0171092158973,0.63938456314948,0
44.988,15.4073684080625,30.1201054233756,0.630747735875727,0
45.09,15.4644480726217,30.2076424574229,0.613090164614448,0
45.188,15.4644480726217,30.2076424574229,0.613090164614448,0
45.289,15.5544308273344,30.4046323501035,0.626630618051571,0
45.389,15.5702418366519,30.4673703613772,0.647766702203791,0
45.489,15.6268209160732,30.5644527134937,0.665774192410803,0
45.589,15.6782687863182,30.6662634587192,0.632736528356914,0
45.689,15.7129679675585,30.794394883602,0.657997209606452,0
45.791,15.7710418831756,30.8773177480645,0.660131927828877,0
45.891,15.8047837665323,30.9878101794786,0.668443964993328,0
45.99,15.826059505568,31.0857802128763,0.672049547173177,0
46.09,15.8524087767145,31.2045598297953,0.666897993268907,0
46.19,15.8927142404138,31.2768793550712,0.716465337106758,0
46.29,15.9342137767588,31.3631609583565,0.696101280220548,0
46.391,15.9597266945488,31.4696612027033,0.670531780705458,0
46.493,15.9865008539803,31.5634059955789,0.677934704360683,0
46.591,16.0129365376575,31.6626428215587,0.638390937279179,0
46.691,16.0388561709104,31.7685936554284,0.649227039392344,0
